team,season,season_year,player_name,position,shirt_number,age,nationality,market_value,player_url,scraped_date,market_value_millions
Monaco,2025-2026,2025,Philipp Köhn,,16,,,€4.00m,https://www.transfermarkt.com/philipp-kohn/profil/spieler/251322,2025-12-15,4.0
Monaco,2025-2026,2025,Lukas Hradecky,,1,,,€1.80m,https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015,2025-12-15,1.8
Monaco,2025-2026,2025,Jules Stawiecki,,40,,,€150k,https://www.transfermarkt.com/jules-stawiecki/profil/spieler/1075582,2025-12-15,0.15
Monaco,2025-2026,2025,Yann Lienard,,50,,,€100k,https://www.transfermarkt.com/yann-lienard/profil/spieler/745341,2025-12-15,0.1
Monaco,2025-2026,2025,Thilo Kehrer,,5,,,€18.00m,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948,2025-12-15,18.0
Monaco,2025-2026,2025,Christian Mawissa,,13,,,€15.00m,https://www.transfermarkt.com/christian-mawissa/profil/spieler/1005240,2025-12-15,15.0
Monaco,2025-2026,2025,Mohammed Salisu,,22,,,€10.00m,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963,2025-12-15,10.0
Monaco,2025-2026,2025,Eric Dier,,3,,,€7.00m,https://www.transfermarkt.com/eric-dier/profil/spieler/175722,2025-12-15,7.0
Monaco,2025-2026,2025,Caio Henrique,,12,,,€15.00m,https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,2025-12-15,15.0
Monaco,2025-2026,2025,Kassoum Ouattara,,20,,,€9.00m,https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360,2025-12-15,9.0
Monaco,2025-2026,2025,Vanderson,,2,,,€20.00m,https://www.transfermarkt.com/vanderson/profil/spieler/789082,2025-12-15,20.0
Monaco,2025-2026,2025,Jordan Teze,,4,,,€12.00m,https://www.transfermarkt.com/jordan-teze/profil/spieler/364245,2025-12-15,12.0
Monaco,2025-2026,2025,Denis Zakaria,,6,,,€25.00m,https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526,2025-12-15,25.0
Monaco,2025-2026,2025,Aladji Bamba,,23,,,€3.50m,https://www.transfermarkt.com/aladji-bamba/profil/spieler/975347,2025-12-15,3.5
Monaco,2025-2026,2025,Lamine Camara,,15,,,€30.00m,https://www.transfermarkt.com/lamine-camara/profil/spieler/918969,2025-12-15,30.0
Monaco,2025-2026,2025,Mamadou Coulibaly,,28,,,€8.00m,https://www.transfermarkt.com/mamadou-coulibaly/profil/spieler/745173,2025-12-15,8.0
Monaco,2025-2026,2025,Paul Pogba,,8,,,€5.00m,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,2025-12-15,5.0
Monaco,2025-2026,2025,Aleksandr Golovin,,10,,,€18.00m,https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918,2025-12-15,18.0
Monaco,2025-2026,2025,Stanis Idumbo,,17,,,€5.00m,https://www.transfermarkt.com/stanis-idumbo/profil/spieler/743387,2025-12-15,5.0
Monaco,2025-2026,2025,Takumi Minamino,,18,,,€12.00m,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,2025-12-15,12.0
Monaco,2025-2026,2025,Ansu Fati,,31,,,€10.00m,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,2025-12-15,10.0
Monaco,2025-2026,2025,Lucas Michal,,21,,,€2.50m,https://www.transfermarkt.com/lucas-michal/profil/spieler/810909,2025-12-15,2.5
Monaco,2025-2026,2025,Maghnes Akliouche,,11,,,€45.00m,https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,2025-12-15,45.0
Monaco,2025-2026,2025,Krépin Diatta,,27,,,€6.00m,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426,2025-12-15,6.0
Monaco,2025-2026,2025,Folarin Balogun,,9,,,€22.00m,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770,2025-12-15,22.0
Monaco,2025-2026,2025,Mika Biereth,,14,,,€22.00m,https://www.transfermarkt.com/mika-biereth/profil/spieler/565821,2025-12-15,22.0
Monaco,2025-2026,2025,George Ilenikhena,,19,,,€12.00m,https://www.transfermarkt.com/george-ilenikhena/profil/spieler/1004834,2025-12-15,12.0
Monaco,2025-2026,2025,Paris Brunner,,29,,,€1.50m,https://www.transfermarkt.com/paris-brunner/profil/spieler/918414,2025-12-15,1.5
